sample_index,sample_identity,sample_image_name,best_match_index,best_match_identity,best_match_image_name,similarity
5788,000058,010.jpg,388786,2187603,image_408977.jpg,0.4438280761241913
262,000002,052.jpg,463863,1237219,image_323801.jpg,0.47189950942993164
5172,000052,072.jpg,236113,0515116,image_207371.jpg,0.4552725851535797
2362,000023,011.jpg,27174,0000168,image_3802.jpg,0.44640040397644043
8373,000084,051.jpg,231148,0000327,image_12696.jpg,0.433582603931427
7036,000070,096.jpg,149890,2375297,image_422023.jpg,0.35753679275512695
9564,000096,049.jpg,331822,1512166,image_354963.jpg,0.38483935594558716
698,000007,034.jpg,174039,1801116,image_381038.jpg,0.3703027069568634
7293,000073,074.jpg,271876,0601041,image_224075.jpg,0.4010087847709656
199,000001,056.jpg,94063,0000099,image_100.jpg,0.4220728874206543
2758,000027,036.jpg,177957,3307728,image_465974.jpg,0.44858554005622864
3464,000035,030.jpg,279833,0929556,image_284618.jpg,0.324359655380249
6915,000069,021.jpg,92902,0000295,image_11170.jpg,0.44989076256752014
8929,000090,009.jpg,212510,0001441,image_50313.jpg,0.41137614846229553
1723,000017,016.jpg,299170,0005121,image_87321.jpg,0.413779616355896
9276,000093,076.jpg,340508,0659601,image_236114.jpg,0.3835165202617645
9041,000091,024.jpg,412224,1081406,image_304674.jpg,0.4633728861808777
500,000005,013.jpg,321526,0567653,image_217458.jpg,0.3783419132232666
507,000005,054.jpg,42468,0510168,image_205951.jpg,0.3656854033470154
5261,000053,045.jpg,467813,0000473,image_20010.jpg,0.40849608182907104
3355,000033,089.jpg,349080,2467657,image_428467.jpg,0.3937355875968933
3202,000032,010.jpg,7404,0276253,image_161679.jpg,0.4204701781272888
8287,000083,074.jpg,213360,1002641,image_293569.jpg,0.39870017766952515
3411,000034,050.jpg,358461,0000192,image_5907.jpg,0.4005599915981293
8060,000081,012.jpg,210807,1438520,image_347004.jpg,0.39319005608558655
134,000001,083.jpg,169215,0006121,image_105487.jpg,0.46049681305885315
624,000006,040.jpg,105486,0001550,image_53709.jpg,0.41140228509902954
9697,000097,070.jpg,145550,0041413,image_113676.jpg,0.3776976466178894
691,000007,097.jpg,40391,0664175,image_237029.jpg,0.39573562145233154
2465,000024,090.jpg,187968,0600877,image_223910.jpg,0.3478364944458008
40,000000,082.jpg,313567,1457069,image_349437.jpg,0.36837977170944214
7223,000072,000.jpg,113532,0157342,image_135571.jpg,0.3958520293235779
667,000006,028.jpg,308444,1647994,image_367307.jpg,0.40431126952171326
6150,000062,030.jpg,60256,2225627,image_412240.jpg,0.41902464628219604
2474,000025,043.jpg,459589,0000170,image_4513.jpg,0.412696897983551
7658,000077,080.jpg,83377,0022323,image_110548.jpg,0.3882916271686554
2795,000028,057.jpg,285160,0578899,image_219662.jpg,0.37835386395454407
1957,000019,021.jpg,477102,2067953,image_400726.jpg,0.386523962020874
8380,000084,068.jpg,243832,0931329,image_285478.jpg,0.3827742338180542
862,000008,005.jpg,11192,0000114,image_1126.jpg,0.42977675795555115
3852,000038,087.jpg,481959,0004779,image_74447.jpg,0.4459688663482666
7184,000072,037.jpg,400911,1157048,image_314581.jpg,0.38568395376205444
5611,000056,099.jpg,211430,0000670,image_31950.jpg,0.4044641852378845
6677,000067,073.jpg,86304,0004982,image_81611.jpg,0.4064805805683136
9616,000097,008.jpg,73976,0000353,image_14527.jpg,0.3933990001678467
45,000000,095.jpg,9282,0000212,image_8580.jpg,0.43794649839401245
4222,000042,060.jpg,244336,0922342,image_282832.jpg,0.4357626438140869
4258,000042,027.jpg,89009,0000500,image_21372.jpg,0.46302974224090576
6694,000067,050.jpg,402642,2829737,image_448104.jpg,0.36669760942459106
6545,000065,027.jpg,238895,0234068,image_152596.jpg,0.40171486139297485
5358,000054,002.jpg,265222,0892340,image_277397.jpg,0.40321385860443115
1172,000011,011.jpg,109925,0000792,image_34505.jpg,0.422441303730011
9979,000100,042.jpg,147835,0005158,image_88933.jpg,0.47156065702438354
6714,000067,048.jpg,367827,0407704,image_188273.jpg,0.3741752505302429
2422,000024,041.jpg,303105,0568180,image_217486.jpg,0.4065936803817749
1760,000017,076.jpg,103471,1018488,image_296340.jpg,0.4043121039867401
1508,000015,032.jpg,170960,0339460,image_174787.jpg,0.3675401210784912
7874,000079,082.jpg,333371,0005125,image_87712.jpg,0.352949857711792
2601,000026,022.jpg,436996,0000174,image_4687.jpg,0.4578529894351959
6559,000066,054.jpg,176170,0000385,image_15816.jpg,0.3691534996032715
2326,000023,017.jpg,393469,0070115,image_118993.jpg,0.3407413065433502
4704,000047,050.jpg,162116,0000233,image_9315.jpg,0.48343318700790405
6193,000062,058.jpg,151718,0050156,image_115042.jpg,0.467929482460022
8643,000087,040.jpg,236417,0005059,image_85056.jpg,0.34201252460479736
4921,000049,044.jpg,315473,1702764,image_372212.jpg,0.38572239875793457
5212,000052,014.jpg,211706,0100866,image_124152.jpg,0.39873167872428894
8616,000087,045.jpg,126422,1504650,image_354488.jpg,0.3917989730834961
6318,000063,005.jpg,205705,0515225,image_207463.jpg,0.3659777045249939
4832,000048,003.jpg,155965,0671980,image_238565.jpg,0.38723814487457275
6832,000068,085.jpg,226450,1415323,image_343815.jpg,0.4682247042655945
1301,000013,054.jpg,482574,0005311,image_94947.jpg,0.388346791267395
3943,000039,015.jpg,101840,0000204,image_6848.jpg,0.39729419350624084
6781,000068,016.jpg,481660,0308606,image_168024.jpg,0.4037153720855713
9964,000100,052.jpg,88114,0371495,image_181427.jpg,0.4677630066871643
7889,000079,074.jpg,52832,0911431,image_279834.jpg,0.36697256565093994
4219,000042,099.jpg,37796,0000362,image_15068.jpg,0.38366562128067017
2575,000026,079.jpg,100347,1322469,image_333419.jpg,0.37304210662841797
8294,000083,060.jpg,236020,0515116,image_207175.jpg,0.41032400727272034
9362,000094,018.jpg,453061,0154632,image_135276.jpg,0.32207971811294556
6467,000065,065.jpg,206907,0001578,image_54458.jpg,0.4011266231536865
1642,000016,084.jpg,227321,2255973,image_413992.jpg,0.44672107696533203
4482,000045,080.jpg,478891,0418339,image_190052.jpg,0.4408296048641205
3686,000037,025.jpg,265672,1312421,image_331942.jpg,0.4058379530906677
1815,000018,057.jpg,355681,0000147,image_2646.jpg,0.49707087874412537
9545,000096,058.jpg,240127,1058197,image_301632.jpg,0.3847094476222992
1212,000012,080.jpg,144477,0140969,image_132695.jpg,0.4496319890022278
689,000006,027.jpg,38559,0604430,image_224624.jpg,0.4048560559749603
8596,000086,085.jpg,271961,0881131,image_275570.jpg,0.42828142642974854
4724,000047,048.jpg,443396,0000225,image_8914.jpg,0.5034750699996948
8699,000087,089.jpg,277129,0519456,image_209215.jpg,0.345928817987442
6819,000068,001.jpg,152724,0727165,image_248974.jpg,0.3517085909843445
3076,000031,053.jpg,431954,0000188,image_5268.jpg,0.3659575283527374
874,000008,011.jpg,406548,0000388,image_15917.jpg,0.39615723490715027
1764,000017,028.jpg,376361,0001832,image_62396.jpg,0.38432544469833374
4517,000045,019.jpg,453037,0154632,image_135273.jpg,0.3864181637763977
8415,000084,094.jpg,161127,0000331,image_12783.jpg,0.3784579038619995
2307,000023,080.jpg,257179,0142246,image_133093.jpg,0.374054878950119
3845,000038,094.jpg,235936,0515116,image_207303.jpg,0.39458101987838745
7236,000072,027.jpg,367280,0004826,image_75988.jpg,0.3837158679962158
9251,000093,050.jpg,379927,0864037,image_273051.jpg,0.3960425853729248
4048,000040,023.jpg,63104,0000159,image_3277.jpg,0.4000348448753357
3448,000034,000.jpg,104050,0000195,image_5974.jpg,0.38942766189575195
4605,000046,017.jpg,443386,0000225,image_8804.jpg,0.369731605052948
5732,000057,046.jpg,447539,2215706,image_411095.jpg,0.4038770794868469
7578,000076,051.jpg,43961,0000413,image_16640.jpg,0.4306374192237854
6506,000065,099.jpg,292793,1941237,image_391420.jpg,0.35911303758621216
1504,000015,008.jpg,468465,1787397,image_379936.jpg,0.3618069291114807
4478,000045,032.jpg,297339,0593961,image_222733.jpg,0.3832365870475769
2882,000029,066.jpg,100022,0001642,image_56946.jpg,0.3838987350463867
3575,000036,033.jpg,106390,0428065,image_192528.jpg,0.38617974519729614
2113,000021,012.jpg,236195,0515116,image_207277.jpg,0.4316295385360718
2395,000024,007.jpg,88647,0004850,image_76448.jpg,0.3416922390460968
3357,000033,087.jpg,358506,0000192,image_5846.jpg,0.451541543006897
5593,000056,051.jpg,467374,0005112,image_86760.jpg,0.4262326955795288
5217,000052,060.jpg,97742,0748620,image_253445.jpg,0.3616047501564026
2541,000025,021.jpg,3448,0000520,image_22740.jpg,0.4322039783000946
382,000003,085.jpg,303009,0000102,image_421.jpg,0.5878876447677612
4946,000049,036.jpg,93242,0179173,image_140070.jpg,0.322629451751709
3476,000035,033.jpg,408373,0005520,image_102828.jpg,0.3811382055282593
9301,000093,027.jpg,312351,1044403,image_300075.jpg,0.36544567346572876
7891,000079,014.jpg,44666,1365912,image_337374.jpg,0.3954453468322754
5821,000058,021.jpg,34309,0593664,image_222573.jpg,0.39246273040771484
6361,000064,066.jpg,267297,1388699,image_340030.jpg,0.44359612464904785
1306,000013,072.jpg,337538,1137028,image_312169.jpg,0.4058268666267395
3486,000035,080.jpg,47488,0597546,image_223502.jpg,0.4084143042564392
5520,000055,048.jpg,458960,0893620,image_277655.jpg,0.35505443811416626
8019,000080,000.jpg,118744,1982597,image_394878.jpg,0.38811194896698
4045,000040,094.jpg,308258,0001472,image_51136.jpg,0.3960478901863098
6417,000064,006.jpg,283121,0765048,image_256938.jpg,0.3378523588180542
122,000001,007.jpg,34160,1190513,image_318291.jpg,0.4435080587863922
6573,000066,012.jpg,162152,0000233,image_9365.jpg,0.40376216173171997
9765,000098,044.jpg,172363,0452963,image_197079.jpg,0.4362681806087494
9816,000099,047.jpg,74051,0000353,image_14651.jpg,0.42084187269210815
947,000009,059.jpg,333787,0350454,image_176920.jpg,0.3918461799621582
8272,000083,088.jpg,155836,0213450,image_147873.jpg,0.4037262797355652
492,000004,093.jpg,369536,0935735,image_287505.jpg,0.4173899292945862
308,000003,039.jpg,302727,0000102,image_599.jpg,0.4437820017337799
5463,000055,053.jpg,266421,0424060,image_191059.jpg,0.3598533570766449
2849,000028,055.jpg,33654,0010075,image_107711.jpg,0.4506198465824127
7442,000075,013.jpg,463674,0006290,image_105594.jpg,0.41761070489883423
652,000006,031.jpg,191869,0925966,image_284106.jpg,0.39439263939857483
7991,000080,014.jpg,166617,1740127,image_376447.jpg,0.3938629627227783
7772,000078,024.jpg,233925,0243233,image_154263.jpg,0.3398573100566864
4993,000050,035.jpg,277323,0519456,image_209149.jpg,0.37761014699935913
7593,000076,059.jpg,287018,2859894,image_449619.jpg,0.33379897475242615
6006,000060,059.jpg,283109,0765048,image_256947.jpg,0.43613138794898987
587,000005,093.jpg,17069,0005392,image_98141.jpg,0.33923545479774475
9051,000091,050.jpg,125880,0385293,image_184344.jpg,0.4102763235569
1714,000017,012.jpg,405331,0154226,image_135253.jpg,0.3764740824699402
9916,000100,047.jpg,478310,0000275,image_10552.jpg,0.4262520372867584
1231,000012,075.jpg,126872,1440764,image_347073.jpg,0.4437936842441559
3170,000032,013.jpg,432081,0000188,image_5482.jpg,0.5136581659317017
3308,000033,075.jpg,442228,0516225,image_207684.jpg,0.4413306713104248
9987,000100,023.jpg,191021,0000271,image_10450.jpg,0.3891616463661194
6157,000062,067.jpg,151718,0050156,image_115042.jpg,0.4186840355396271
8653,000087,037.jpg,52685,1719342,image_373685.jpg,0.41711342334747314
393,000003,070.jpg,302862,0000102,image_431.jpg,0.4184790253639221
3677,000037,008.jpg,201756,1706767,image_372392.jpg,0.46170151233673096
2162,000021,003.jpg,63187,0000159,image_3111.jpg,0.4061570167541504
635,000006,058.jpg,4349,0000422,image_16920.jpg,0.36745959520339966
6676,000067,022.jpg,128778,0940422,image_288221.jpg,0.379987895488739
9624,000097,080.jpg,169655,4568815,image_486297.jpg,0.4319479167461395
6465,000065,078.jpg,239178,0001068,image_40015.jpg,0.38046127557754517
6035,000060,000.jpg,231696,0000775,image_34081.jpg,0.3932935297489166
864,000008,001.jpg,58875,0757855,image_256039.jpg,0.3834424912929535
8942,000090,035.jpg,403556,0770031,image_257858.jpg,0.37484419345855713
2915,000029,068.jpg,217035,0001438,image_50192.jpg,0.4110797047615051
9169,000092,044.jpg,190484,0430005,image_193303.jpg,0.42842912673950195
9708,000098,067.jpg,269958,0002003,image_64693.jpg,0.4276024401187897
279,000002,015.jpg,436237,2550502,image_432307.jpg,0.33595889806747437
1722,000017,083.jpg,467784,0000473,image_20063.jpg,0.3747968077659607
529,000005,083.jpg,353349,3103226,image_459940.jpg,0.3623059093952179
4320,000043,031.jpg,465341,0891895,image_277292.jpg,0.42042794823646545
3542,000035,042.jpg,178211,0005522,image_102855.jpg,0.4233049154281616
2358,000023,071.jpg,265209,0865587,image_273515.jpg,0.3503364026546478
2922,000029,074.jpg,217291,0421822,image_190783.jpg,0.34159061312675476
7511,000075,001.jpg,308208,0001472,image_51117.jpg,0.3898043930530548
1452,000014,049.jpg,90151,0000141,image_2124.jpg,0.4324636459350586
113,000001,033.jpg,210284,0850102,image_270914.jpg,0.40819472074508667
5893,000059,051.jpg,125833,0385293,image_184355.jpg,0.4029022455215454
5548,000055,093.jpg,173666,1244650,image_324492.jpg,0.4044856131076813
9337,000094,016.jpg,35407,0000667,image_31875.jpg,0.3868849277496338
9761,000098,031.jpg,166620,1740127,image_376446.jpg,0.39518800377845764
4023,000040,060.jpg,19991,0000515,image_22572.jpg,0.47880324721336365
6816,000068,006.jpg,481688,0308606,image_168017.jpg,0.4197227954864502
5739,000057,023.jpg,163,0000662,image_31245.jpg,0.3852630853652954
184,000001,094.jpg,110535,0000694,image_32728.jpg,0.4286635220050812
812,000008,069.jpg,11259,0000114,image_1226.jpg,0.38497236371040344
2497,000025,009.jpg,421114,1835900,image_383195.jpg,0.3885655999183655
7781,000078,017.jpg,345267,1373094,image_338048.jpg,0.341126412153244
3607,000036,095.jpg,475638,0050737,image_115151.jpg,0.4107646346092224
4654,000046,070.jpg,443432,0000225,image_8838.jpg,0.4690703749656677
4416,000044,014.jpg,78328,0000709,image_33382.jpg,0.4256899952888489
247,000002,050.jpg,116274,1989961,image_395780.jpg,0.3939768075942993
5972,000060,069.jpg,107501,0726360,image_248740.jpg,0.35953453183174133
9687,000097,023.jpg,85941,0004937,image_79794.jpg,0.3864496946334839
8403,000084,005.jpg,58800,0757855,image_256038.jpg,0.4123985767364502
515,000005,065.jpg,114412,0221046,image_149708.jpg,0.32112109661102295
1016,000010,012.jpg,145025,0855039,image_271792.jpg,0.3999842703342438
9077,000091,001.jpg,77725,3469515,image_470128.jpg,0.3554098606109619
9551,000096,092.jpg,15576,0039665,image_113512.jpg,0.38518857955932617
5532,000055,046.jpg,287992,1775466,image_379101.jpg,0.39610666036605835
7424,000074,085.jpg,345044,0000301,image_11751.jpg,0.47839510440826416
9391,000094,089.jpg,318367,3432141,image_469391.jpg,0.3993633985519409
3732,000037,006.jpg,291908,0000202,image_6584.jpg,0.5196866989135742
4177,000042,072.jpg,22195,0000210,image_8370.jpg,0.4128513038158417
9357,000094,074.jpg,57645,0000954,image_36761.jpg,0.3752518892288208
3021,000030,084.jpg,383781,0000185,image_5143.jpg,0.42967653274536133
866,000008,003.jpg,11018,0000114,image_1146.jpg,0.4217069149017334
4419,000044,018.jpg,181704,0516952,image_207839.jpg,0.4166358411312103
5702,000057,092.jpg,172437,0052446,image_115380.jpg,0.3987496495246887
8026,000080,096.jpg,266939,0000318,image_12403.jpg,0.4410044252872467
9893,000099,090.jpg,415405,2096077,image_403127.jpg,0.3948216140270233
4913,000049,014.jpg,64506,0141613,image_132762.jpg,0.389681339263916
2403,000024,073.jpg,281131,0744834,image_252519.jpg,0.4183539152145386
1681,000016,090.jpg,283184,0005260,image_92637.jpg,0.3687865734100342
2141,000021,084.jpg,63453,0000159,image_3123.jpg,0.46954262256622314
9988,000100,029.jpg,345188,0000301,image_11828.jpg,0.37968912720680237
5350,000053,070.jpg,18749,0973729,image_291722.jpg,0.42226237058639526
7977,000080,037.jpg,319946,1444665,image_348088.jpg,0.4103664755821228
5479,000055,012.jpg,238779,0000663,image_31641.jpg,0.3739556074142456
5095,000051,082.jpg,409166,0186915,image_142092.jpg,0.38923385739326477
5854,000059,043.jpg,393926,0581365,image_220036.jpg,0.4314737915992737
7985,000080,038.jpg,235324,0365501,image_180550.jpg,0.4255862236022949
7809,000078,003.jpg,344405,0641816,image_231371.jpg,0.3824883699417114
4876,000049,065.jpg,95200,3167372,image_461760.jpg,0.3474333882331848
3888,000039,057.jpg,325023,0000207,image_7533.jpg,0.554747462272644
3894,000039,040.jpg,324909,0000207,image_7596.jpg,0.3959103226661682
7929,000079,098.jpg,447325,0788202,image_260748.jpg,0.3429824709892273
1310,000013,069.jpg,280130,0857101,image_271940.jpg,0.40341585874557495
296,000002,056.jpg,234216,0004786,image_74521.jpg,0.3501366674900055
743,000007,091.jpg,429715,0261170,image_157715.jpg,0.3689783811569214
9352,000094,092.jpg,90719,3431242,image_469374.jpg,0.35339269042015076
9149,000092,095.jpg,116542,0005281,image_93810.jpg,0.3728411793708801
8079,000081,095.jpg,194558,0005060,image_85078.jpg,0.38649535179138184
2590,000026,078.jpg,256167,0000614,image_28384.jpg,0.4258752465248108
6911,000069,044.jpg,92533,0000295,image_11433.jpg,0.5039145946502686
71,000000,005.jpg,238099,0143604,image_133373.jpg,0.3994225859642029
8521,000086,039.jpg,132294,0708381,image_245146.jpg,0.39996230602264404
6206,000062,014.jpg,372007,0229930,image_151714.jpg,0.43755871057510376
3296,000033,073.jpg,28082,0922024,image_282546.jpg,0.39401519298553467
8304,000083,076.jpg,346395,1310368,image_331607.jpg,0.36317360401153564
787,000007,093.jpg,71858,0359577,image_179305.jpg,0.4506290555000305
8458,000085,083.jpg,125816,0385293,image_184292.jpg,0.3825819492340088
8624,000087,066.jpg,57093,0933940,image_286365.jpg,0.3880861699581146
249,000002,092.jpg,46606,0655124,image_234972.jpg,0.39763736724853516
9094,000091,036.jpg,33247,0010075,image_107654.jpg,0.3954031765460968
9147,000092,037.jpg,450867,0275417,image_161483.jpg,0.4356088638305664
5417,000054,052.jpg,74075,0000353,image_14721.jpg,0.37722498178482056
3274,000033,067.jpg,378922,0711118,image_245650.jpg,0.4322638213634491
9463,000095,031.jpg,480555,0098378,image_123239.jpg,0.40807855129241943
6784,000068,035.jpg,265803,0076482,image_119711.jpg,0.42191335558891296
6316,000063,021.jpg,459168,4348533,image_483774.jpg,0.39902055263519287
7937,000080,079.jpg,3692,1269723,image_327060.jpg,0.4007275700569153
7582,000076,095.jpg,101324,0000302,image_11964.jpg,0.47036176919937134
482,000004,085.jpg,59848,0000103,image_758.jpg,0.46761834621429443
8088,000081,084.jpg,266874,0000318,image_12453.jpg,0.3700392246246338
7868,000079,083.jpg,332674,1168724,image_315977.jpg,0.38406604528427124
9974,000100,086.jpg,355196,1081016,image_304637.jpg,0.4017779529094696
3933,000039,076.jpg,325176,0000207,image_7446.jpg,0.5827091932296753
649,000006,019.jpg,271295,0006473,image_105663.jpg,0.44425755739212036
9647,000097,050.jpg,125336,0001180,image_43733.jpg,0.42327946424484253
7950,000080,047.jpg,132264,0708381,image_245169.jpg,0.36735522747039795
561,000005,063.jpg,311502,0005020,image_83261.jpg,0.3728283643722534
4298,000043,035.jpg,147445,0584951,image_220977.jpg,0.4287237823009491
3786,000038,025.jpg,102052,0000204,image_7163.jpg,0.4741405248641968
5335,000053,055.jpg,433487,0001542,image_53637.jpg,0.3517306447029114
4726,000047,021.jpg,161992,0000233,image_9299.jpg,0.45219093561172485
2104,000021,047.jpg,333995,0350454,image_176941.jpg,0.46512311697006226
9963,000100,049.jpg,409125,0609845,image_226291.jpg,0.3800467252731323
205,000002,002.jpg,27568,0571188,image_218451.jpg,0.42072170972824097
4472,000045,033.jpg,109015,3920288,image_479262.jpg,0.38623151183128357
6927,000069,055.jpg,92545,0000295,image_11409.jpg,0.4749830365180969
6607,000066,018.jpg,387753,0682170,image_240000.jpg,0.3599855601787567
2760,000027,096.jpg,202046,1706767,image_372571.jpg,0.38056281208992004
5575,000056,080.jpg,160082,2318385,image_417560.jpg,0.39516741037368774
9718,000098,078.jpg,453101,0154632,image_135285.jpg,0.3498106598854065
7920,000079,085.jpg,323706,1157358,image_314899.jpg,0.39662158489227295
3329,000033,049.jpg,177744,0000189,image_5683.jpg,0.4541304111480713
5917,000059,044.jpg,479362,0243380,image_154388.jpg,0.40176302194595337
7095,000071,038.jpg,86984,0454809,image_197669.jpg,0.3648768663406372
3480,000035,072.jpg,50973,0708338,image_245113.jpg,0.35742950439453125
7014,000070,006.jpg,100938,0000598,image_27482.jpg,0.364296019077301
3953,000039,096.jpg,335493,0000205,image_7340.jpg,0.5530874729156494
2799,000028,004.jpg,422430,0100989,image_124375.jpg,0.37334150075912476
3175,000032,077.jpg,177739,0000189,image_5644.jpg,0.516603946685791
4833,000048,028.jpg,56072,1812656,image_381559.jpg,0.4270496368408203
7329,000073,087.jpg,375447,3073947,image_458731.jpg,0.4196038842201233
3551,000035,089.jpg,100603,0887144,image_276296.jpg,0.3887552320957184
5641,000056,089.jpg,467250,0005112,image_86829.jpg,0.4998062551021576
1179,000011,036.jpg,483218,1436451,image_346912.jpg,0.37809640169143677
9000,000090,093.jpg,341736,0605514,image_225371.jpg,0.3890184760093689
2484,000025,054.jpg,459834,0000170,image_4442.jpg,0.49521759152412415
6391,000064,058.jpg,356949,1086543,image_305701.jpg,0.39067453145980835
511,000005,047.jpg,244293,0922342,image_282857.jpg,0.3436536192893982
9326,000094,025.jpg,446625,0731075,image_249704.jpg,0.4205302894115448
9040,000091,010.jpg,448260,0949292,image_289395.jpg,0.4044245481491089
9703,000098,079.jpg,58614,2111515,image_404249.jpg,0.4008667469024658
9179,000092,003.jpg,172977,0007018,image_106842.jpg,0.3559630513191223
8052,000081,078.jpg,84443,0517867,image_208044.jpg,0.38878923654556274
2224,000022,024.jpg,39340,0000166,image_3491.jpg,0.5688424110412598
4036,000040,003.jpg,23706,0113158,image_126940.jpg,0.43038487434387207
533,000005,088.jpg,374415,0001199,image_43889.jpg,0.48081424832344055
7964,000080,073.jpg,329096,1880290,image_386978.jpg,0.42125120759010315
3461,000034,027.jpg,388459,0542603,image_213791.jpg,0.3635041415691376
1696,000017,067.jpg,362805,0599889,image_223796.jpg,0.4173745810985565
4201,000042,051.jpg,236209,0515116,image_207363.jpg,0.41081368923187256
172,000001,076.jpg,175138,1950031,image_392017.jpg,0.40095919370651245
6715,000067,063.jpg,482519,0005311,image_94814.jpg,0.44699597358703613
2633,000026,031.jpg,142405,0000881,image_35751.jpg,0.38089483976364136
4893,000049,024.jpg,345134,0000301,image_11702.jpg,0.38609689474105835
805,000008,066.jpg,117478,0829576,image_267076.jpg,0.3592987656593323
772,000007,055.jpg,158097,0005024,image_83734.jpg,0.3571489155292511
4389,000044,073.jpg,236130,0515116,image_207333.jpg,0.43220144510269165
2722,000027,092.jpg,308252,0001472,image_51174.jpg,0.371616393327713
7952,000080,078.jpg,235258,0005574,image_105141.jpg,0.4267481565475464
9515,000096,033.jpg,173350,1419780,image_344464.jpg,0.38702529668807983
6516,000065,021.jpg,405441,0039162,image_113372.jpg,0.4280933141708374
4100,000041,082.jpg,22426,0000210,image_8157.jpg,0.566104531288147
182,000001,015.jpg,191749,1081836,image_304829.jpg,0.4051002860069275
1349,000013,018.jpg,124779,0370782,image_181336.jpg,0.4551663398742676
3199,000032,040.jpg,177905,0000189,image_5518.jpg,0.46245139837265015
9531,000096,073.jpg,371732,0641972,image_231669.jpg,0.47307246923446655
9003,000090,056.jpg,120251,0000342,image_14040.jpg,0.3865683078765869
3473,000035,053.jpg,108390,1265461,image_326626.jpg,0.3496938943862915
8738,000088,026.jpg,448842,0000335,image_13793.jpg,0.6114760041236877
9684,000097,094.jpg,25249,0940990,image_288397.jpg,0.4276686906814575
9980,000100,046.jpg,318781,0005475,image_101049.jpg,0.38973307609558105
7828,000078,081.jpg,67929,2686844,image_441325.jpg,0.3491700291633606
8442,000085,066.jpg,161117,0000331,image_12879.jpg,0.5026177763938904
3672,000037,053.jpg,101696,0000204,image_7113.jpg,0.4843659996986389
9917,000100,072.jpg,133855,0004740,image_72047.jpg,0.4312717318534851
7976,000080,075.jpg,155693,0565858,image_217037.jpg,0.40651729702949524
5317,000053,060.jpg,160270,2757001,image_444250.jpg,0.3999720811843872
8281,000083,068.jpg,320767,0817819,image_265333.jpg,0.42608970403671265
5148,000051,090.jpg,343106,0675036,image_239053.jpg,0.4222695827484131
929,000009,035.jpg,149845,1733488,image_375287.jpg,0.42635828256607056
8967,000090,049.jpg,328105,4586904,image_486588.jpg,0.39079201221466064
4661,000047,013.jpg,162038,0000233,image_9120.jpg,0.5664026737213135
4125,000041,044.jpg,22172,0000210,image_7930.jpg,0.5346054434776306
5078,000051,080.jpg,147914,0202603,image_146285.jpg,0.35569220781326294
3825,000038,052.jpg,335420,0000205,image_7228.jpg,0.4390733242034912
545,000005,038.jpg,414399,0000439,image_18603.jpg,0.3458734452724457
2709,000027,024.jpg,129668,1335291,image_334773.jpg,0.37405937910079956
2691,000027,032.jpg,152323,0000137,image_1765.jpg,0.38725385069847107
4576,000046,072.jpg,303411,2316017,image_417455.jpg,0.368766725063324
3766,000038,013.jpg,203836,1445490,image_348134.jpg,0.40157073736190796
5709,000057,014.jpg,280651,0000263,image_10003.jpg,0.4128059148788452
9962,000100,060.jpg,337517,1137028,image_312181.jpg,0.428012490272522
9955,000100,074.jpg,314310,0836548,image_269174.jpg,0.4010922908782959
2431,000024,099.jpg,233583,0000579,image_26119.jpg,0.371596097946167
9587,000096,085.jpg,127381,0910607,image_279548.jpg,0.3617772161960602
3213,000032,050.jpg,314107,2389665,image_422843.jpg,0.44574791193008423
4303,000043,037.jpg,242983,0186505,image_141871.jpg,0.4229282736778259
1266,000012,064.jpg,190429,0516496,image_207756.jpg,0.40973085165023804
2133,000021,017.jpg,63413,0000159,image_3107.jpg,0.5285491347312927
7413,000074,003.jpg,345192,0000301,image_11779.jpg,0.4193435311317444
8894,000089,036.jpg,350325,0004861,image_76880.jpg,0.3585242033004761
5225,000052,006.jpg,197786,0427964,image_192477.jpg,0.40448033809661865
2830,000028,060.jpg,44326,0001617,image_56042.jpg,0.41002607345581055
9030,000091,012.jpg,181723,0284820,image_163866.jpg,0.4410784840583801
5052,000050,070.jpg,184617,2250609,image_413445.jpg,0.3866907060146332
9113,000092,077.jpg,318218,0817980,image_265562.jpg,0.3826062083244324
4845,000048,029.jpg,467901,0000473,image_20045.jpg,0.4023476243019104
2443,000024,005.jpg,258788,0563339,image_216114.jpg,0.3683598041534424
3718,000037,059.jpg,291829,0000202,image_6613.jpg,0.5490601658821106
1741,000017,061.jpg,176205,0005079,image_85705.jpg,0.3796800374984741
3631,000036,021.jpg,461120,0582462,image_220376.jpg,0.3903011083602905
2219,000022,062.jpg,39153,0000166,image_3434.jpg,0.4282982349395752
2022,000020,083.jpg,304283,1011388,image_294700.jpg,0.3568005859851837
5535,000055,011.jpg,40182,0682970,image_240077.jpg,0.3465493619441986
9395,000094,090.jpg,186928,0012078,image_109050.jpg,0.39108937978744507
1274,000012,000.jpg,337510,1137028,image_312183.jpg,0.4187883734703064
4546,000045,023.jpg,42762,2443758,image_426562.jpg,0.3979813754558563
3043,000030,064.jpg,137346,0000186,image_5181.jpg,0.38791513442993164
9938,000100,035.jpg,103200,1897713,image_388293.jpg,0.501678466796875
3511,000035,068.jpg,217035,0001438,image_50192.jpg,0.37314197421073914
1201,000012,054.jpg,268060,2555249,image_433392.jpg,0.4293966293334961
7143,000071,056.jpg,4599,0886083,image_276180.jpg,0.38247618079185486
